Region Code,Region,Group,Country,ISO3,Hazard,Hazard Label,Source,Peak Score,Peak Month,Risk Category,Months in Risk Category,High or Very High Months,April,May,June,UN Subregion,UN Intermediate Region,UN Regional Group
1,Americas,Floods/TC,Saint Lucia,LCA,TC,Tropical Cyclone,INFORM risk-score API,0.1,June,Very Low,3,0,0.0,0.0,0.1,Latin America and the Caribbean,Caribbean,Caribbean
1,Americas,Floods/TC,Saint Vincent and the Grenadines,VCT,TC,Tropical Cyclone,INFORM risk-score API,0.1,June,Very Low,3,0,0.0,0.0,0.1,Latin America and the Caribbean,Caribbean,Caribbean
1,Americas,Floods/TC,Argentina,ARG,TC,Tropical Cyclone,INFORM risk-score API,0.0,April,Very Low,3,0,0.0,0.0,0.0,Latin America and the Caribbean,South America,South America
1,Americas,Floods/TC,Bolivia,BOL,TC,Tropical Cyclone,INFORM risk-score API,0.0,April,Very Low,3,0,0.0,0.0,0.0,Latin America and the Caribbean,South America,South America
1,Americas,Floods/TC,Brazil,BRA,TC,Tropical Cyclone,INFORM risk-score API,0.0,April,Very Low,3,0,0.0,0.0,0.0,Latin America and the Caribbean,South America,South America
1,Americas,Floods/TC,Chile,CHL,TC,Tropical Cyclone,INFORM risk-score API,0.0,April,Very Low,3,0,0.0,0.0,0.0,Latin America and the Caribbean,South America,South America
1,Americas,Floods/TC,Colombia,COL,TC,Tropical Cyclone,INFORM risk-score API,0.0,April,Very Low,3,0,0.0,0.0,0.0,Latin America and the Caribbean,South America,South America
1,Americas,Floods/TC,Costa Rica,CRI,TC,Tropical Cyclone,INFORM risk-score API,0.0,April,Very Low,3,0,0.0,0.0,0.0,Latin America and the Caribbean,Central America,Central America
1,Americas,Floods/TC,Ecuador,ECU,TC,Tropical Cyclone,INFORM risk-score API,0.0,April,Very Low,3,0,0.0,0.0,0.0,Latin America and the Caribbean,South America,South America
1,Americas,Floods/TC,Grenada,GRD,TC,Tropical Cyclone,INFORM risk-score API,0.0,April,Very Low,3,0,0.0,0.0,0.0,Latin America and the Caribbean,Caribbean,Caribbean
1,Americas,Floods/TC,Guyana,GUY,TC,Tropical Cyclone,INFORM risk-score API,0.0,April,Very Low,3,0,0.0,0.0,0.0,Latin America and the Caribbean,South America,South America
1,Americas,Floods/TC,Panama,PAN,TC,Tropical Cyclone,INFORM risk-score API,0.0,April,Very Low,3,0,0.0,0.0,0.0,Latin America and the Caribbean,Central America,Central America
1,Americas,Floods/TC,Paraguay,PRY,TC,Tropical Cyclone,INFORM risk-score API,0.0,April,Very Low,3,0,0.0,0.0,0.0,Latin America and the Caribbean,South America,South America
1,Americas,Floods/TC,Peru,PER,TC,Tropical Cyclone,INFORM risk-score API,0.0,April,Very Low,3,0,0.0,0.0,0.0,Latin America and the Caribbean,South America,South America
1,Americas,Floods/TC,Suriname,SUR,TC,Tropical Cyclone,INFORM risk-score API,0.0,April,Very Low,3,0,0.0,0.0,0.0,Latin America and the Caribbean,South America,South America
1,Americas,Floods/TC,Trinidad and Tobago,TTO,TC,Tropical Cyclone,INFORM risk-score API,0.0,April,Very Low,3,0,0.0,0.0,0.0,Latin America and the Caribbean,Caribbean,Caribbean
1,Americas,Floods/TC,Uruguay,URY,TC,Tropical Cyclone,INFORM risk-score API,0.0,April,Very Low,3,0,0.0,0.0,0.0,Latin America and the Caribbean,South America,South America
1,Americas,Floods/TC,Venezuela,VEN,TC,Tropical Cyclone,INFORM risk-score API,0.0,April,Very Low,3,0,0.0,0.0,0.0,Latin America and the Caribbean,South America,South America
1,Americas,Drought/Wildfire,Mexico,MEX,WF,Wildfire,GWIS seasonal API,26.29,April,Very High,2,3,26.285915652173912,23.01855739130435,15.809559130434781,Latin America and the Caribbean,Central America,Central America
1,Americas,Drought/Wildfire,El Salvador,SLV,WF,Wildfire,GWIS seasonal API,10.54,April,High,1,1,10.539307391304348,2.0698334782608696,0.3209860869565217,Latin America and the Caribbean,Central America,Central America
1,Americas,Drought/Wildfire,United States,USA,WF,Wildfire,GWIS seasonal API,9.53,June,High,1,1,5.340549130434782,6.896156086956521,9.53134347826087,Northern America,,Northern America
1,Americas,Drought/Wildfire,Nicaragua,NIC,WF,Wildfire,GWIS seasonal API,8.09,April,Medium,1,0,8.094919565217392,2.552680434782609,0.27518,Latin America and the Caribbean,Central America,Central America
1,Americas,Drought/Wildfire,Cuba,CUB,WF,Wildfire,GWIS seasonal API,7.16,April,Medium,1,0,7.1644569565217395,3.6535786956521736,1.0792147826086955,Latin America and the Caribbean,Caribbean,Caribbean
1,Americas,Drought/Wildfire,Guatemala,GTM,WF,Wildfire,GWIS seasonal API,5.97,April,Medium,1,0,5.971972173913043,3.2972265217391303,0.34245652173913044,Latin America and the Caribbean,Central America,Central America
1,Americas,Drought/Wildfire,Saint Lucia,LCA,WF,Wildfire,GWIS seasonal API,5.32,May,Medium,2,0,5.1218,5.315475217391304,3.0707604347826085,Latin America and the Caribbean,Caribbean,Caribbean
1,Americas,Drought/Wildfire,Bolivia,BOL,WF,Wildfire,GWIS seasonal API,5.29,June,Medium,1,0,1.419338260869565,3.4070913043478264,5.28695652173913,Latin America and the Caribbean,South America,South America
1,Americas,Drought/Wildfire,Venezuela,VEN,WF,Wildfire,GWIS seasonal API,4.67,April,Low,1,0,4.669630869565218,1.7954778260869564,0.9403130434782608,Latin America and the Caribbean,South America,South America
1,Americas,Drought/Wildfire,Brazil,BRA,WF,Wildfire,GWIS seasonal API,4.52,June,Low,2,0,1.0043065217391303,2.064315217391304,4.523588260869565,Latin America and the Caribbean,South America,South America
1,Americas,Drought/Wildfire,Chile,CHL,WF,Wildfire,GWIS seasonal API,4.48,April,Low,3,0,4.481201739130435,3.853568695652174,3.2919091304347825,Latin America and the Caribbean,South America,South America
1,Americas,Drought/Wildfire,Belize,BLZ,WF,Wildfire,GWIS seasonal API,4.39,April,Low,2,0,4.389860434782608,2.9530986956521743,0.26834608695652173,Latin America and the Caribbean,Central America,Central America
1,Americas,Drought/Wildfire,Costa Rica,CRI,WF,Wildfire,GWIS seasonal API,3.93,April,Low,1,0,3.931925217391304,0.9110273913043478,0.06704565217391303,Latin America and the Caribbean,Central America,Central America
1,Americas,Drought/Wildfire,Dominica,DMA,WF,Wildfire,GWIS seasonal API,3.91,April,Low,3,0,3.9083821739130435,3.358208695652174,2.760867826086957,Latin America and the Caribbean,Caribbean,Caribbean
1,Americas,Drought/Wildfire,Jamaica,JAM,WF,Wildfire,GWIS seasonal API,3.42,April,Low,3,0,3.4161134782608698,2.200661739130435,2.6169669565217393,Latin America and the Caribbean,Caribbean,Caribbean
1,Americas,Drought/Wildfire,Grenada,GRD,WF,Wildfire,GWIS seasonal API,3.16,April,Low,2,0,3.1607321739130434,2.836136956521739,0.7792478260869565,Latin America and the Caribbean,Caribbean,Caribbean
1,Americas,Drought/Wildfire,Barbados,BRB,WF,Wildfire,GWIS seasonal API,3.1,May,Low,2,0,2.851174347826087,3.104631739130435,1.4865165217391303,Latin America and the Caribbean,Caribbean,Caribbean
1,Americas,Drought/Wildfire,Saint Vincent and the Grenadines,VCT,WF,Wildfire,GWIS seasonal API,3.08,May,Low,2,0,3.0416378260869568,3.083368260869565,1.283914347826087,Latin America and the Caribbean,Caribbean,Caribbean
1,Americas,Drought/Wildfire,Dominican Republic,DOM,WF,Wildfire,GWIS seasonal API,2.96,April,Low,3,0,2.9641660869565216,2.301994347826087,2.7330852173913045,Latin America and the Caribbean,Caribbean,Caribbean
1,Americas,Drought/Wildfire,Bahamas,BHS,WF,Wildfire,GWIS seasonal API,2.92,April,Low,1,0,2.9224552173913043,1.8548686956521738,0.8158760869565218,Latin America and the Caribbean,Caribbean,Caribbean
1,Americas,Drought/Wildfire,Paraguay,PRY,WF,Wildfire,GWIS seasonal API,2.59,April,Low,3,0,2.5891995652173914,2.1592891304347828,2.1320452173913043,Latin America and the Caribbean,South America,South America
1,Americas,Drought/Wildfire,Antigua and Barbuda,ATG,WF,Wildfire,GWIS seasonal API,2.51,April,Low,1,0,2.513813043478261,1.67642,1.8610391304347826,Latin America and the Caribbean,Caribbean,Caribbean
1,Americas,Drought/Wildfire,Saint Kitts and Nevis,KNA,WF,Wildfire,GWIS seasonal API,2.25,April,Low,1,0,2.2526334782608695,1.551714347826087,1.5863682608695655,Latin America and the Caribbean,Caribbean,Caribbean
1,Americas,Drought/Wildfire,Uruguay,URY,WF,Wildfire,GWIS seasonal API,1.76,April,Very Low,3,0,1.7572673913043477,0.7811317391304348,0.35499,Latin America and the Caribbean,South America,South America
1,Americas,Drought/Wildfire,Peru,PER,WF,Wildfire,GWIS seasonal API,1.48,June,Very Low,3,0,0.35702,0.80802,1.48497,Latin America and the Caribbean,South America,South America
1,Americas,Drought/Wildfire,Guyana,GUY,WF,Wildfire,GWIS seasonal API,1.13,April,Very Low,3,0,1.1278121739130436,0.17463739130434783,0.02522565217391304,Latin America and the Caribbean,South America,South America
1,Americas,Drought/Wildfire,Canada,CAN,WF,Wildfire,GWIS seasonal API,1.08,June,Very Low,3,0,0.1898495652173913,0.6928986956521739,1.0764947826086957,Northern America,,Northern America
1,Americas,Drought/Wildfire,Colombia,COL,WF,Wildfire,GWIS seasonal API,0.52,April,Very Low,3,0,0.5214295652173914,0.2510808695652174,0.39301434782608696,Latin America and the Caribbean,South America,South America
1,Americas,Drought/Wildfire,Ecuador,ECU,WF,Wildfire,GWIS seasonal API,0.37,June,Very Low,3,0,0.08695217391304348,0.17231391304347826,0.37335304347826087,Latin America and the Caribbean,South America,South America
1,Americas,Drought/Wildfire,Suriname,SUR,WF,Wildfire,GWIS seasonal API,0.35,April,Very Low,3,0,0.3535230434782609,0.0860608695652174,0.03168130434782609,Latin America and the Caribbean,South America,South America
2,Asia-Pacific,Drought/Wildfire,Afghanistan,AFG,DR,Drought,INFORM risk-score API,7.9,April,Very High,2,3,7.9,7.2,6.2,Southern Asia,,Southern Asia
2,Asia-Pacific,Drought/Wildfire,Thailand,THA,DR,Drought,INFORM risk-score API,5.7,May,High,3,3,5.5,5.7,5.7,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Drought/Wildfire,Australia,AUS,DR,Drought,INFORM risk-score API,5.7,May,High,2,2,4.9,5.7,5.4,Australia and New Zealand,,Australia and New Zealand
2,Asia-Pacific,Drought/Wildfire,India,IND,DR,Drought,INFORM risk-score API,5.7,June,High,1,1,4.8,4.8,5.7,Southern Asia,,Southern Asia
2,Asia-Pacific,Drought/Wildfire,"Micronesia, Federated States of",FSM,DR,Drought,INFORM risk-score API,5.4,April,High,3,3,5.4,5.4,5.4,Micronesia,,Micronesia
2,Asia-Pacific,Drought/Wildfire,Cambodia,KHM,DR,Drought,INFORM risk-score API,4.6,May,Medium,3,0,4.2,4.6,4.5,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Drought/Wildfire,China,CHN,DR,Drought,INFORM risk-score API,4.6,April,Medium,3,0,4.6,4.6,4.6,Eastern Asia,,Eastern Asia
2,Asia-Pacific,Drought/Wildfire,Mongolia,MNG,DR,Drought,INFORM risk-score API,4.5,April,Medium,2,0,4.5,3.1,3.8,Eastern Asia,,Eastern Asia
2,Asia-Pacific,Drought/Wildfire,Bangladesh,BGD,DR,Drought,INFORM risk-score API,4.4,June,Medium,1,0,3.2,3.5,4.4,Southern Asia,,Southern Asia
2,Asia-Pacific,Drought/Wildfire,Pakistan,PAK,DR,Drought,INFORM risk-score API,4.4,April,Medium,3,0,4.4,3.7,3.8,Southern Asia,,Southern Asia
2,Asia-Pacific,Drought/Wildfire,Philippines,PHL,DR,Drought,INFORM risk-score API,4.1,May,Medium,3,0,3.9,4.1,3.9,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Drought/Wildfire,Kiribati,KIR,DR,Drought,INFORM risk-score API,3.8,April,Medium,3,0,3.8,3.8,3.8,Micronesia,,Micronesia
2,Asia-Pacific,Drought/Wildfire,Sri Lanka,LKA,DR,Drought,INFORM risk-score API,3.5,April,Low,3,0,3.5,3.5,3.5,Southern Asia,,Southern Asia
2,Asia-Pacific,Drought/Wildfire,Marshall Islands,MHL,DR,Drought,INFORM risk-score API,3.4,April,Low,3,0,3.4,3.4,3.4,Micronesia,,Micronesia
2,Asia-Pacific,Drought/Wildfire,Viet Nam,VNM,DR,Drought,INFORM risk-score API,3.4,April,Low,3,0,3.4,3.4,3.4,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Drought/Wildfire,Democratic People's Republic of Korea,PRK,DR,Drought,INFORM risk-score API,3.3,April,Low,3,0,3.3,3.3,3.3,Eastern Asia,,Eastern Asia
2,Asia-Pacific,Drought/Wildfire,Indonesia,IDN,DR,Drought,INFORM risk-score API,3.1,April,Low,3,0,3.1,3.0,2.9,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Drought/Wildfire,Nepal,NPL,DR,Drought,INFORM risk-score API,2.8,June,Low,2,0,2.0,2.5,2.8,Southern Asia,,Southern Asia
2,Asia-Pacific,Drought/Wildfire,Malaysia,MYS,DR,Drought,INFORM risk-score API,2.6,May,Low,3,0,2.5,2.6,2.6,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Drought/Wildfire,Papua New Guinea,PNG,DR,Drought,INFORM risk-score API,2.5,April,Low,3,0,2.5,2.5,2.5,Melanesia,,Melanesia
2,Asia-Pacific,Drought/Wildfire,Lao People's Democratic Republic,LAO,DR,Drought,INFORM risk-score API,2.4,April,Low,3,0,2.4,2.4,2.4,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Drought/Wildfire,Fiji,FJI,DR,Drought,INFORM risk-score API,2.0,April,Very Low,3,0,2.0,2.0,2.0,Melanesia,,Melanesia
2,Asia-Pacific,Drought/Wildfire,New Zealand,NZL,DR,Drought,INFORM risk-score API,1.5,April,Very Low,3,0,1.5,1.1,0.9,Australia and New Zealand,,Australia and New Zealand
2,Asia-Pacific,Drought/Wildfire,Timor-Leste,TLS,DR,Drought,INFORM risk-score API,1.5,April,Very Low,3,0,1.5,1.5,1.5,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Drought/Wildfire,Myanmar,MMR,DR,Drought,INFORM risk-score API,1.0,May,Very Low,3,0,0.6,1.0,1.0,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Drought/Wildfire,Solomon Islands,SLB,DR,Drought,INFORM risk-score API,0.8,April,Very Low,3,0,0.8,0.8,0.8,Melanesia,,Melanesia
2,Asia-Pacific,Drought/Wildfire,Japan,JPN,DR,Drought,INFORM risk-score API,0.5,April,Very Low,3,0,0.5,0.3,0.1,Eastern Asia,,Eastern Asia
2,Asia-Pacific,Drought/Wildfire,Samoa,WSM,DR,Drought,INFORM risk-score API,0.5,April,Very Low,3,0,0.5,0.5,0.5,Polynesia,,Polynesia
2,Asia-Pacific,Drought/Wildfire,Tonga,TON,DR,Drought,INFORM risk-score API,0.5,April,Very Low,3,0,0.5,0.5,0.5,Polynesia,,Polynesia
2,Asia-Pacific,Drought/Wildfire,Tuvalu,TUV,DR,Drought,INFORM risk-score API,0.5,April,Very Low,3,0,0.5,0.5,0.5,Polynesia,,Polynesia
2,Asia-Pacific,Drought/Wildfire,Republic of Korea,KOR,DR,Drought,INFORM risk-score API,0.3,April,Very Low,3,0,0.3,0.3,0.3,Eastern Asia,,Eastern Asia
2,Asia-Pacific,Drought/Wildfire,Bhutan,BTN,DR,Drought,INFORM risk-score API,0.0,April,Very Low,3,0,0.0,0.0,0.0,Southern Asia,,Southern Asia
2,Asia-Pacific,Drought/Wildfire,Brunei Darussalam,BRN,DR,Drought,INFORM risk-score API,0.0,April,Very Low,3,0,0.0,0.0,0.0,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Drought/Wildfire,Maldives,MDV,DR,Drought,INFORM risk-score API,0.0,April,Very Low,3,0,0.0,0.0,0.0,Southern Asia,,Southern Asia
2,Asia-Pacific,Drought/Wildfire,Palau,PLW,DR,Drought,INFORM risk-score API,0.0,April,Very Low,3,0,0.0,0.0,0.0,Micronesia,,Micronesia
2,Asia-Pacific,Drought/Wildfire,Singapore,SGP,DR,Drought,INFORM risk-score API,0.0,April,Very Low,3,0,0.0,0.0,0.0,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Drought/Wildfire,Vanuatu,VUT,DR,Drought,INFORM risk-score API,0.0,April,Very Low,3,0,0.0,0.0,0.0,Melanesia,,Melanesia
2,Asia-Pacific,Floods/TC,Bangladesh,BGD,FL,Flood,INFORM risk-score API,9.2,June,Very High,1,1,0.8,2.5,9.2,Southern Asia,,Southern Asia
2,Asia-Pacific,Floods/TC,China,CHN,FL,Flood,INFORM risk-score API,8.4,June,Very High,1,1,1.1,4.7,8.4,Eastern Asia,,Eastern Asia
2,Asia-Pacific,Floods/TC,Afghanistan,AFG,FL,Flood,INFORM risk-score API,7.2,May,Very High,1,2,5.3,7.2,2.7,Southern Asia,,Southern Asia
2,Asia-Pacific,Floods/TC,Myanmar,MMR,FL,Flood,INFORM risk-score API,5.5,June,High,1,1,0.0,1.1,5.5,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Floods/TC,Sri Lanka,LKA,FL,Flood,INFORM risk-score API,4.9,May,Medium,1,0,0.0,4.9,1.8,Southern Asia,,Southern Asia
2,Asia-Pacific,Floods/TC,India,IND,FL,Flood,INFORM risk-score API,4.6,June,Medium,1,0,0.5,1.3,4.6,Southern Asia,,Southern Asia
2,Asia-Pacific,Floods/TC,Philippines,PHL,FL,Flood,INFORM risk-score API,4.2,June,Medium,1,0,0.0,2.7,4.2,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Floods/TC,New Zealand,NZL,FL,Flood,INFORM risk-score API,3.8,April,Medium,3,0,3.8,3.8,3.8,Australia and New Zealand,,Australia and New Zealand
2,Asia-Pacific,Floods/TC,Pakistan,PAK,FL,Flood,INFORM risk-score API,2.9,June,Low,1,0,1.1,0.7,2.9,Southern Asia,,Southern Asia
2,Asia-Pacific,Floods/TC,Thailand,THA,FL,Flood,INFORM risk-score API,2.9,May,Low,2,0,1.5,2.9,2.2,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Floods/TC,Papua New Guinea,PNG,FL,Flood,INFORM risk-score API,2.5,April,Low,2,0,2.5,0.0,2.5,Melanesia,,Melanesia
2,Asia-Pacific,Floods/TC,Indonesia,IDN,FL,Flood,INFORM risk-score API,2.3,April,Low,1,0,2.3,1.4,1.7,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Floods/TC,Lao People's Democratic Republic,LAO,FL,Flood,INFORM risk-score API,2.0,June,Very Low,3,0,0.0,0.0,2.0,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Floods/TC,Nepal,NPL,FL,Flood,INFORM risk-score API,2.0,June,Very Low,3,0,0.0,0.8,2.0,Southern Asia,,Southern Asia
2,Asia-Pacific,Floods/TC,Timor-Leste,TLS,FL,Flood,INFORM risk-score API,1.7,June,Very Low,3,0,0.0,0.0,1.7,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Floods/TC,Viet Nam,VNM,FL,Flood,INFORM risk-score API,1.7,June,Very Low,3,0,0.6,1.1,1.7,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Floods/TC,Democratic People's Republic of Korea,PRK,FL,Flood,INFORM risk-score API,1.6,June,Very Low,3,0,0.0,0.0,1.6,Eastern Asia,,Eastern Asia
2,Asia-Pacific,Floods/TC,Japan,JPN,FL,Flood,INFORM risk-score API,1.6,June,Very Low,3,0,0.0,0.0,1.6,Eastern Asia,,Eastern Asia
2,Asia-Pacific,Floods/TC,Republic of Korea,KOR,FL,Flood,INFORM risk-score API,0.8,May,Very Low,3,0,0.0,0.8,0.0,Eastern Asia,,Eastern Asia
2,Asia-Pacific,Floods/TC,Malaysia,MYS,FL,Flood,INFORM risk-score API,0.5,April,Very Low,3,0,0.5,0.0,0.0,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Floods/TC,Fiji,FJI,FL,Flood,INFORM risk-score API,0.1,April,Very Low,3,0,0.1,0.1,0.1,Melanesia,,Melanesia
2,Asia-Pacific,Floods/TC,Kiribati,KIR,FL,Flood,INFORM risk-score API,0.1,April,Very Low,3,0,0.1,0.1,0.1,Micronesia,,Micronesia
2,Asia-Pacific,Floods/TC,Maldives,MDV,FL,Flood,INFORM risk-score API,0.1,April,Very Low,3,0,0.1,0.1,0.1,Southern Asia,,Southern Asia
2,Asia-Pacific,Floods/TC,Marshall Islands,MHL,FL,Flood,INFORM risk-score API,0.1,April,Very Low,3,0,0.1,0.1,0.1,Micronesia,,Micronesia
2,Asia-Pacific,Floods/TC,"Micronesia, Federated States of",FSM,FL,Flood,INFORM risk-score API,0.1,April,Very Low,3,0,0.1,0.1,0.1,Micronesia,,Micronesia
2,Asia-Pacific,Floods/TC,Palau,PLW,FL,Flood,INFORM risk-score API,0.1,April,Very Low,3,0,0.1,0.1,0.1,Micronesia,,Micronesia
2,Asia-Pacific,Floods/TC,Samoa,WSM,FL,Flood,INFORM risk-score API,0.1,April,Very Low,3,0,0.1,0.1,0.1,Polynesia,,Polynesia
2,Asia-Pacific,Floods/TC,Singapore,SGP,FL,Flood,INFORM risk-score API,0.1,April,Very Low,3,0,0.1,0.1,0.1,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Floods/TC,Solomon Islands,SLB,FL,Flood,INFORM risk-score API,0.1,April,Very Low,3,0,0.1,0.1,0.1,Melanesia,,Melanesia
2,Asia-Pacific,Floods/TC,Tonga,TON,FL,Flood,INFORM risk-score API,0.1,April,Very Low,3,0,0.1,0.1,0.1,Polynesia,,Polynesia
2,Asia-Pacific,Floods/TC,Tuvalu,TUV,FL,Flood,INFORM risk-score API,0.1,April,Very Low,3,0,0.1,0.1,0.1,Polynesia,,Polynesia
2,Asia-Pacific,Floods/TC,Vanuatu,VUT,FL,Flood,INFORM risk-score API,0.1,April,Very Low,3,0,0.1,0.1,0.1,Melanesia,,Melanesia
2,Asia-Pacific,Floods/TC,Australia,AUS,FL,Flood,INFORM risk-score API,0.0,April,Very Low,3,0,0.0,0.0,0.0,Australia and New Zealand,,Australia and New Zealand
2,Asia-Pacific,Floods/TC,Bhutan,BTN,FL,Flood,INFORM risk-score API,0.0,April,Very Low,3,0,0.0,0.0,0.0,Southern Asia,,Southern Asia
2,Asia-Pacific,Floods/TC,Brunei Darussalam,BRN,FL,Flood,INFORM risk-score API,0.0,April,Very Low,3,0,0.0,0.0,0.0,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Floods/TC,Cambodia,KHM,FL,Flood,INFORM risk-score API,0.0,April,Very Low,3,0,0.0,0.0,0.0,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Floods/TC,Mongolia,MNG,FL,Flood,INFORM risk-score API,0.0,April,Very Low,3,0,0.0,0.0,0.0,Eastern Asia,,Eastern Asia
2,Asia-Pacific,Floods/TC,India,IND,TC,Tropical Cyclone,INFORM risk-score API,5.1,June,High,1,1,0.0,0.8,5.1,Southern Asia,,Southern Asia
2,Asia-Pacific,Floods/TC,Bangladesh,BGD,TC,Tropical Cyclone,INFORM risk-score API,5.0,June,Medium,1,0,0.0,0.9,5.0,Southern Asia,,Southern Asia
2,Asia-Pacific,Floods/TC,Indonesia,IDN,TC,Tropical Cyclone,INFORM risk-score API,3.2,April,Low,1,0,3.2,1.4,1.2,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Floods/TC,Pakistan,PAK,TC,Tropical Cyclone,INFORM risk-score API,2.6,June,Low,1,0,0.0,0.6,2.6,Southern Asia,,Southern Asia
2,Asia-Pacific,Floods/TC,Japan,JPN,TC,Tropical Cyclone,INFORM risk-score API,2.4,June,Low,2,0,1.2,2.2,2.4,Eastern Asia,,Eastern Asia
2,Asia-Pacific,Floods/TC,Sri Lanka,LKA,TC,Tropical Cyclone,INFORM risk-score API,2.4,June,Low,1,0,0.0,0.6,2.4,Southern Asia,,Southern Asia
2,Asia-Pacific,Floods/TC,Australia,AUS,TC,Tropical Cyclone,INFORM risk-score API,2.3,April,Low,1,0,2.3,0.4,0.1,Australia and New Zealand,,Australia and New Zealand
2,Asia-Pacific,Floods/TC,Vanuatu,VUT,TC,Tropical Cyclone,INFORM risk-score API,2.3,April,Low,1,0,2.3,0.4,0.1,Melanesia,,Melanesia
2,Asia-Pacific,Floods/TC,China,CHN,TC,Tropical Cyclone,INFORM risk-score API,2.2,June,Low,1,0,0.8,1.6,2.2,Eastern Asia,,Eastern Asia
2,Asia-Pacific,Floods/TC,Philippines,PHL,TC,Tropical Cyclone,INFORM risk-score API,2.2,June,Low,2,0,1.2,2.1,2.2,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Floods/TC,Tonga,TON,TC,Tropical Cyclone,INFORM risk-score API,2.2,April,Low,1,0,2.2,0.4,0.1,Polynesia,,Polynesia
2,Asia-Pacific,Floods/TC,Solomon Islands,SLB,TC,Tropical Cyclone,INFORM risk-score API,2.1,April,Low,1,0,2.1,0.4,0.1,Melanesia,,Melanesia
2,Asia-Pacific,Floods/TC,Timor-Leste,TLS,TC,Tropical Cyclone,INFORM risk-score API,2.1,April,Low,1,0,2.1,0.4,0.1,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Floods/TC,New Zealand,NZL,TC,Tropical Cyclone,INFORM risk-score API,1.8,April,Very Low,3,0,1.8,0.3,0.1,Australia and New Zealand,,Australia and New Zealand
2,Asia-Pacific,Floods/TC,Republic of Korea,KOR,TC,Tropical Cyclone,INFORM risk-score API,1.8,June,Very Low,3,0,1.0,1.6,1.8,Eastern Asia,,Eastern Asia
2,Asia-Pacific,Floods/TC,Samoa,WSM,TC,Tropical Cyclone,INFORM risk-score API,1.7,April,Very Low,3,0,1.7,0.3,0.1,Polynesia,,Polynesia
2,Asia-Pacific,Floods/TC,Myanmar,MMR,TC,Tropical Cyclone,INFORM risk-score API,1.6,June,Very Low,3,0,0.5,1.2,1.6,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Floods/TC,Viet Nam,VNM,TC,Tropical Cyclone,INFORM risk-score API,1.6,June,Very Low,3,0,0.8,1.5,1.6,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Floods/TC,Democratic People's Republic of Korea,PRK,TC,Tropical Cyclone,INFORM risk-score API,1.4,June,Very Low,3,0,0.7,1.3,1.4,Eastern Asia,,Eastern Asia
2,Asia-Pacific,Floods/TC,Papua New Guinea,PNG,TC,Tropical Cyclone,INFORM risk-score API,1.4,April,Very Low,3,0,1.4,0.3,0.1,Melanesia,,Melanesia
2,Asia-Pacific,Floods/TC,Thailand,THA,TC,Tropical Cyclone,INFORM risk-score API,1.4,June,Very Low,3,0,0.5,0.9,1.4,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Floods/TC,Fiji,FJI,TC,Tropical Cyclone,INFORM risk-score API,1.3,April,Very Low,3,0,1.3,0.3,0.1,Melanesia,,Melanesia
2,Asia-Pacific,Floods/TC,Palau,PLW,TC,Tropical Cyclone,INFORM risk-score API,1.0,June,Very Low,3,0,0.5,0.9,1.0,Micronesia,,Micronesia
2,Asia-Pacific,Floods/TC,Cambodia,KHM,TC,Tropical Cyclone,INFORM risk-score API,0.8,May,Very Low,3,0,0.4,0.8,0.8,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Floods/TC,Lao People's Democratic Republic,LAO,TC,Tropical Cyclone,INFORM risk-score API,0.7,June,Very Low,3,0,0.4,0.6,0.7,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Floods/TC,Malaysia,MYS,TC,Tropical Cyclone,INFORM risk-score API,0.5,May,Very Low,3,0,0.2,0.5,0.5,South-eastern Asia,,South-eastern Asia
