Region Code,Region,Group,Country,ISO3,Hazard,Hazard Label,Source,Peak Score,Peak Month,Risk Category,Months in Risk Category,High or Very High Months,October,November,December,UN Subregion,UN Intermediate Region,UN Regional Group
2,Asia-Pacific,Floods/TC,"Micronesia, Federated States of",FSM,TC,Tropical Cyclone,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Micronesia,,Micronesia
2,Asia-Pacific,Floods/TC,Mongolia,MNG,TC,Tropical Cyclone,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Eastern Asia,,Eastern Asia
2,Asia-Pacific,Floods/TC,Nepal,NPL,TC,Tropical Cyclone,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Southern Asia,,Southern Asia
2,Asia-Pacific,Floods/TC,Singapore,SGP,TC,Tropical Cyclone,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Floods/TC,Tuvalu,TUV,TC,Tropical Cyclone,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Polynesia,,Polynesia
2,Asia-Pacific,Drought/Wildfire,Tuvalu,TUV,WF,Wildfire,GWIS seasonal API,38.48,October,Very High,3,3,38.47743391304348,38.47743391304348,38.47743391304348,Polynesia,,Polynesia
2,Asia-Pacific,Drought/Wildfire,Australia,AUS,WF,Wildfire,GWIS seasonal API,34.94,October,Very High,3,3,34.941975652173916,31.125135652173913,28.11768695652174,Australia and New Zealand,,Australia and New Zealand
2,Asia-Pacific,Drought/Wildfire,Afghanistan,AFG,WF,Wildfire,GWIS seasonal API,20.74,October,Very High,1,1,20.739945652173912,7.69992043478261,3.7339499999999997,Southern Asia,,Southern Asia
2,Asia-Pacific,Drought/Wildfire,Pakistan,PAK,WF,Wildfire,GWIS seasonal API,18.39,October,Very High,1,3,18.38627608695652,14.770625217391304,11.290033913043477,Southern Asia,,Southern Asia
2,Asia-Pacific,Drought/Wildfire,Kiribati,KIR,WF,Wildfire,GWIS seasonal API,17.78,October,Very High,3,3,17.78428391304348,17.78428391304348,17.78428391304348,Micronesia,,Micronesia
2,Asia-Pacific,Drought/Wildfire,Timor-Leste,TLS,WF,Wildfire,GWIS seasonal API,9.44,October,High,1,1,9.44429,5.626503043478261,0.8323126086956522,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Drought/Wildfire,India,IND,WF,Wildfire,GWIS seasonal API,8.42,December,Medium,3,0,5.305807826086957,7.933168695652174,8.42323739130435,Southern Asia,,Southern Asia
2,Asia-Pacific,Drought/Wildfire,Marshall Islands,MHL,WF,Wildfire,GWIS seasonal API,5.94,October,Medium,3,0,5.941717826086956,5.941717826086956,5.941717826086956,Micronesia,,Micronesia
2,Asia-Pacific,Drought/Wildfire,Thailand,THA,WF,Wildfire,GWIS seasonal API,5.54,December,Medium,1,0,0.5114365217391305,2.3656230434782612,5.535422173913044,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Drought/Wildfire,Cambodia,KHM,WF,Wildfire,GWIS seasonal API,5.25,December,Medium,1,0,0.23105521739130436,1.5118382608695653,5.251857826086956,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Drought/Wildfire,Bangladesh,BGD,WF,Wildfire,GWIS seasonal API,4.44,December,Low,2,0,0.31565608695652175,2.4436782608695653,4.442276521739131,Southern Asia,,Southern Asia
2,Asia-Pacific,Drought/Wildfire,Mongolia,MNG,WF,Wildfire,GWIS seasonal API,4.34,October,Low,2,0,4.335420434782608,2.5586226086956523,1.1623108695652173,Eastern Asia,,Eastern Asia
2,Asia-Pacific,Drought/Wildfire,Lao People's Democratic Republic,LAO,WF,Wildfire,GWIS seasonal API,3.73,December,Low,1,0,0.6011639130434784,1.9681234782608696,3.7282756521739127,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Drought/Wildfire,Myanmar,MMR,WF,Wildfire,GWIS seasonal API,3.57,December,Low,1,0,0.15984304347826087,1.36988,3.565635217391304,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Drought/Wildfire,China,CHN,WF,Wildfire,GWIS seasonal API,3.09,October,Low,3,0,3.0905208695652173,2.553286086956522,2.115718695652174,Eastern Asia,,Eastern Asia
2,Asia-Pacific,Drought/Wildfire,Nepal,NPL,WF,Wildfire,GWIS seasonal API,2.37,December,Low,1,0,0.7020004347826088,1.9619682608695652,2.365023043478261,Southern Asia,,Southern Asia
2,Asia-Pacific,Drought/Wildfire,Sri Lanka,LKA,WF,Wildfire,GWIS seasonal API,1.94,October,Very Low,3,0,1.938954347826087,0.10852391304347828,0.3369926086956522,Southern Asia,,Southern Asia
2,Asia-Pacific,Drought/Wildfire,Viet Nam,VNM,WF,Wildfire,GWIS seasonal API,1.54,December,Very Low,3,0,0.3140173913043478,0.7456260869565218,1.5391921739130436,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Drought/Wildfire,Republic of Korea,KOR,WF,Wildfire,GWIS seasonal API,1.31,October,Very Low,3,0,1.306171304347826,0.9252430434782609,0.47986565217391297,Eastern Asia,,Eastern Asia
2,Asia-Pacific,Drought/Wildfire,Indonesia,IDN,WF,Wildfire,GWIS seasonal API,1.24,October,Very Low,3,0,1.241596086956522,0.3713913043478261,0.05700913043478261,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Drought/Wildfire,Cook Islands,COK,WF,Wildfire,GWIS seasonal API,1.19,October,Very Low,3,0,1.1922769565217393,0.8892786956521739,0.5894378260869566,Polynesia,,Polynesia
2,Asia-Pacific,Drought/Wildfire,Vanuatu,VUT,WF,Wildfire,GWIS seasonal API,1.13,October,Very Low,3,0,1.1312795652173913,0.7256165217391305,0.2759521739130435,Melanesia,,Melanesia
2,Asia-Pacific,Drought/Wildfire,Democratic People's Republic of Korea,PRK,WF,Wildfire,GWIS seasonal API,0.98,October,Very Low,3,0,0.9751126086956521,0.4105960869565217,0.12042434782608695,Eastern Asia,,Eastern Asia
2,Asia-Pacific,Drought/Wildfire,Tonga,TON,WF,Wildfire,GWIS seasonal API,0.95,December,Very Low,3,0,0.9235973913043479,0.838604347826087,0.9500073913043477,Polynesia,,Polynesia
2,Asia-Pacific,Drought/Wildfire,Fiji,FJI,WF,Wildfire,GWIS seasonal API,0.79,October,Very Low,3,0,0.7939834782608696,0.5161382608695652,0.27447,Melanesia,,Melanesia
2,Asia-Pacific,Drought/Wildfire,New Zealand,NZL,WF,Wildfire,GWIS seasonal API,0.57,December,Very Low,3,0,0.19789304347826087,0.4471856521739131,0.5661152173913043,Australia and New Zealand,,Australia and New Zealand
2,Asia-Pacific,Drought/Wildfire,Philippines,PHL,WF,Wildfire,GWIS seasonal API,0.47,December,Very Low,3,0,0.12514217391304347,0.2579565217391305,0.4710369565217391,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Drought/Wildfire,Japan,JPN,WF,Wildfire,GWIS seasonal API,0.42,October,Very Low,3,0,0.41881826086956514,0.23297304347826084,0.12895347826086956,Eastern Asia,,Eastern Asia
2,Asia-Pacific,Drought/Wildfire,Papua New Guinea,PNG,WF,Wildfire,GWIS seasonal API,0.37,October,Very Low,3,0,0.3732513043478261,0.18505782608695653,0.09307782608695651,Melanesia,,Melanesia
2,Asia-Pacific,Drought/Wildfire,Maldives,MDV,WF,Wildfire,GWIS seasonal API,0.29,December,Very Low,3,0,0.27154869565217393,0.11084260869565218,0.2880647826086956,Southern Asia,,Southern Asia
2,Asia-Pacific,Drought/Wildfire,Bhutan,BTN,WF,Wildfire,GWIS seasonal API,0.24,December,Very Low,3,0,0.04827652173913043,0.17386869565217392,0.2370591304347826,Southern Asia,,Southern Asia
2,Asia-Pacific,Drought/Wildfire,Samoa,WSM,WF,Wildfire,GWIS seasonal API,0.22,October,Very Low,3,0,0.22419391304347827,0.03519173913043479,0.035495652173913046,Polynesia,,Polynesia
2,Asia-Pacific,Drought/Wildfire,"Micronesia, Federated States of",FSM,WF,Wildfire,GWIS seasonal API,0.07,December,Very Low,3,0,0.013110434782608697,0.01835695652173913,0.07384869565217392,Micronesia,,Micronesia
2,Asia-Pacific,Drought/Wildfire,Palau,PLW,WF,Wildfire,GWIS seasonal API,0.05,October,Very Low,3,0,0.0459895652173913,0.012413478260869564,0.022327391304347827,Micronesia,,Micronesia
2,Asia-Pacific,Drought/Wildfire,Solomon Islands,SLB,WF,Wildfire,GWIS seasonal API,0.04,October,Very Low,3,0,0.03528782608695652,0.01680086956521739,0.013365217391304349,Melanesia,,Melanesia
2,Asia-Pacific,Drought/Wildfire,Brunei Darussalam,BRN,WF,Wildfire,GWIS seasonal API,0.01,October,Very Low,3,0,0.01012391304347826,0.0008765217391304348,0.0038769565217391306,South-eastern Asia,,South-eastern Asia
3,Europe,Drought/Wildfire,Kyrgyzstan,KGZ,DR,Drought,INFORM risk-score API,5.5,October,High,1,1,5.5,4.6,2.2,Central Asia,,Central Asia
3,Europe,Drought/Wildfire,Israel,ISR,DR,Drought,INFORM risk-score API,5.3,December,High,1,1,0.9,4.0,5.3,Western Asia,,Western Asia
3,Europe,Drought/Wildfire,Spain,ESP,DR,Drought,INFORM risk-score API,3.8,December,Medium,3,0,3.6,3.6,3.8,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Albania,ALB,DR,Drought,INFORM risk-score API,3.7,October,Medium,1,0,3.7,2.8,2.8,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,"Moldova, Republic of",MDA,DR,Drought,INFORM risk-score API,3.5,October,Low,3,0,3.5,2.3,2.3,Eastern Europe,,Eastern Europe
3,Europe,Drought/Wildfire,Kazakhstan,KAZ,DR,Drought,INFORM risk-score API,3.4,October,Low,2,0,3.4,2.6,0.3,Central Asia,,Central Asia
3,Europe,Drought/Wildfire,Tajikistan,TJK,DR,Drought,INFORM risk-score API,3.1,October,Low,3,0,3.1,3.1,2.6,Central Asia,,Central Asia
3,Europe,Drought/Wildfire,Uzbekistan,UZB,DR,Drought,INFORM risk-score API,2.9,October,Low,2,0,2.9,2.2,2.0,Central Asia,,Central Asia
3,Europe,Drought/Wildfire,Russian Federation,RUS,DR,Drought,INFORM risk-score API,2.7,October,Low,3,0,2.7,2.7,2.7,Eastern Europe,,Eastern Europe
3,Europe,Drought/Wildfire,Cyprus,CYP,DR,Drought,INFORM risk-score API,2.6,November,Low,2,0,1.0,2.6,2.6,Western Asia,,Western Asia
3,Europe,Drought/Wildfire,Portugal,PRT,DR,Drought,INFORM risk-score API,2.0,December,Very Low,3,0,1.6,1.8,2.0,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Italy,ITA,DR,Drought,INFORM risk-score API,1.9,December,Very Low,3,0,1.7,1.7,1.9,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Azerbaijan,AZE,DR,Drought,INFORM risk-score API,1.8,November,Very Low,3,0,0.9,1.8,1.0,Western Asia,,Western Asia
3,Europe,Drought/Wildfire,Georgia,GEO,DR,Drought,INFORM risk-score API,1.8,October,Very Low,3,0,1.8,1.8,1.8,Western Asia,,Western Asia
3,Europe,Drought/Wildfire,Greece,GRC,DR,Drought,INFORM risk-score API,1.8,November,Very Low,3,0,1.5,1.8,1.7,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Turkmenistan,TKM,DR,Drought,INFORM risk-score API,1.8,October,Very Low,3,0,1.8,1.4,0.0,Central Asia,,Central Asia
3,Europe,Drought/Wildfire,Hungary,HUN,DR,Drought,INFORM risk-score API,1.6,October,Very Low,3,0,1.6,1.4,0.9,Eastern Europe,,Eastern Europe
3,Europe,Drought/Wildfire,Armenia,ARM,DR,Drought,INFORM risk-score API,1.5,October,Very Low,3,0,1.5,1.5,1.5,Western Asia,,Western Asia
3,Europe,Drought/Wildfire,Bosnia and Herzegovina,BIH,DR,Drought,INFORM risk-score API,1.4,October,Very Low,3,0,1.4,1.4,1.4,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,France,FRA,DR,Drought,INFORM risk-score API,1.4,November,Very Low,3,0,1.2,1.4,1.4,Western Europe,,Western Europe
3,Europe,Drought/Wildfire,Romania,ROU,DR,Drought,INFORM risk-score API,1.0,October,Very Low,3,0,1.0,0.8,0.4,Eastern Europe,,Eastern Europe
3,Europe,Drought/Wildfire,Lithuania,LTU,DR,Drought,INFORM risk-score API,0.8,October,Very Low,3,0,0.8,0.8,0.8,Northern Europe,,Northern Europe
3,Europe,Drought/Wildfire,North Macedonia,MKD,DR,Drought,INFORM risk-score API,0.8,October,Very Low,3,0,0.8,0.8,0.8,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Serbia,SRB,DR,Drought,INFORM risk-score API,0.7,October,Very Low,3,0,0.7,0.2,0.0,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Türkiye,TUR,DR,Drought,INFORM risk-score API,0.7,November,Very Low,3,0,0.6,0.7,0.7,Western Asia,,Western Asia
3,Europe,Drought/Wildfire,Ukraine,UKR,DR,Drought,INFORM risk-score API,0.6,October,Very Low,3,0,0.6,0.4,0.3,Eastern Europe,,Eastern Europe
3,Europe,Drought/Wildfire,Czech Republic,CZE,DR,Drought,INFORM risk-score API,0.5,October,Very Low,3,0,0.5,0.4,0.1,Eastern Europe,,Eastern Europe
3,Europe,Drought/Wildfire,Slovakia,SVK,DR,Drought,INFORM risk-score API,0.4,October,Very Low,3,0,0.4,0.4,0.2,Eastern Europe,,Eastern Europe
3,Europe,Drought/Wildfire,Bulgaria,BGR,DR,Drought,INFORM risk-score API,0.3,October,Very Low,3,0,0.3,0.3,0.3,Eastern Europe,,Eastern Europe
3,Europe,Drought/Wildfire,Croatia,HRV,DR,Drought,INFORM risk-score API,0.3,October,Very Low,3,0,0.3,0.3,0.3,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Denmark,DNK,DR,Drought,INFORM risk-score API,0.3,October,Very Low,3,0,0.3,0.3,0.3,Northern Europe,,Northern Europe
3,Europe,Drought/Wildfire,Poland,POL,DR,Drought,INFORM risk-score API,0.3,October,Very Low,3,0,0.3,0.3,0.3,Eastern Europe,,Eastern Europe
3,Europe,Drought/Wildfire,Germany,DEU,DR,Drought,INFORM risk-score API,0.2,October,Very Low,3,0,0.2,0.1,0.0,Western Europe,,Western Europe
3,Europe,Drought/Wildfire,Austria,AUT,DR,Drought,INFORM risk-score API,0.1,October,Very Low,3,0,0.1,0.0,0.0,Western Europe,,Western Europe
3,Europe,Drought/Wildfire,United Kingdom,GBR,DR,Drought,INFORM risk-score API,0.1,October,Very Low,3,0,0.1,0.1,0.0,Northern Europe,,Northern Europe
3,Europe,Drought/Wildfire,Belarus,BLR,DR,Drought,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Eastern Europe,,Eastern Europe
3,Europe,Drought/Wildfire,Belgium,BEL,DR,Drought,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Western Europe,,Western Europe
3,Europe,Drought/Wildfire,Estonia,EST,DR,Drought,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Northern Europe,,Northern Europe
3,Europe,Drought/Wildfire,Finland,FIN,DR,Drought,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Northern Europe,,Northern Europe
3,Europe,Drought/Wildfire,Iceland,ISL,DR,Drought,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Northern Europe,,Northern Europe
3,Europe,Drought/Wildfire,Ireland,IRL,DR,Drought,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Northern Europe,,Northern Europe
3,Europe,Drought/Wildfire,Latvia,LVA,DR,Drought,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Northern Europe,,Northern Europe
3,Europe,Drought/Wildfire,Liechtenstein,LIE,DR,Drought,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Western Europe,,Western Europe
3,Europe,Drought/Wildfire,Luxembourg,LUX,DR,Drought,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Western Europe,,Western Europe
3,Europe,Drought/Wildfire,Malta,MLT,DR,Drought,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Montenegro,MNE,DR,Drought,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Netherlands,NLD,DR,Drought,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Western Europe,,Western Europe
3,Europe,Drought/Wildfire,Norway,NOR,DR,Drought,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Northern Europe,,Northern Europe
3,Europe,Drought/Wildfire,Slovenia,SVN,DR,Drought,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Sweden,SWE,DR,Drought,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Northern Europe,,Northern Europe
3,Europe,Drought/Wildfire,Switzerland,CHE,DR,Drought,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Western Europe,,Western Europe
3,Europe,Floods/TC,Serbia,SRB,FL,Flood,INFORM risk-score API,8.9,November,Very High,1,1,0.0,8.9,3.0,Southern Europe,,Southern Europe
3,Europe,Floods/TC,Croatia,HRV,FL,Flood,INFORM risk-score API,6.5,December,High,1,1,3.3,3.3,6.5,Southern Europe,,Southern Europe
3,Europe,Floods/TC,France,FRA,FL,Flood,INFORM risk-score API,6.4,November,High,2,2,2.6,6.4,5.1,Western Europe,,Western Europe
3,Europe,Floods/TC,Italy,ITA,FL,Flood,INFORM risk-score API,5.4,November,High,1,1,3.4,5.4,1.4,Southern Europe,,Southern Europe
3,Europe,Floods/TC,Spain,ESP,FL,Flood,INFORM risk-score API,5.4,October,High,1,1,5.4,4.1,2.7,Southern Europe,,Southern Europe
3,Europe,Floods/TC,Albania,ALB,FL,Flood,INFORM risk-score API,4.7,December,Medium,1,0,0.8,3.1,4.7,Southern Europe,,Southern Europe
3,Europe,Floods/TC,Bosnia and Herzegovina,BIH,FL,Flood,INFORM risk-score API,4.7,December,Medium,1,0,2.4,0.0,4.7,Southern Europe,,Southern Europe
3,Europe,Floods/TC,Montenegro,MNE,FL,Flood,INFORM risk-score API,4.4,November,Medium,2,0,0.0,4.4,4.4,Southern Europe,,Southern Europe
3,Europe,Floods/TC,Slovenia,SVN,FL,Flood,INFORM risk-score API,4.0,November,Medium,1,0,0.0,4.0,0.0,Southern Europe,,Southern Europe
3,Europe,Floods/TC,Ireland,IRL,FL,Flood,INFORM risk-score API,3.9,November,Medium,1,0,1.3,3.9,0.0,Northern Europe,,Northern Europe
3,Europe,Floods/TC,United Kingdom,GBR,FL,Flood,INFORM risk-score API,3.8,November,Medium,2,0,1.9,3.8,3.8,Northern Europe,,Northern Europe
3,Europe,Floods/TC,Portugal,PRT,FL,Flood,INFORM risk-score API,3.7,November,Medium,1,0,1.9,3.7,1.9,Southern Europe,,Southern Europe
3,Europe,Floods/TC,Greece,GRC,FL,Flood,INFORM risk-score API,3.1,November,Low,3,0,2.1,3.1,2.6,Southern Europe,,Southern Europe
3,Europe,Floods/TC,Russian Federation,RUS,FL,Flood,INFORM risk-score API,2.5,October,Low,1,0,2.5,0.0,0.0,Eastern Europe,,Eastern Europe
3,Europe,Floods/TC,Ukraine,UKR,FL,Flood,INFORM risk-score API,2.4,October,Low,1,0,2.4,0.0,0.0,Eastern Europe,,Eastern Europe
3,Europe,Floods/TC,Türkiye,TUR,FL,Flood,INFORM risk-score API,2.3,October,Low,3,0,2.3,2.3,2.3,Western Asia,,Western Asia
3,Europe,Floods/TC,Belgium,BEL,FL,Flood,INFORM risk-score API,1.3,November,Very Low,3,0,0.0,1.3,1.3,Western Europe,,Western Europe
3,Europe,Floods/TC,Bulgaria,BGR,FL,Flood,INFORM risk-score API,1.0,November,Very Low,3,0,0.0,1.0,1.0,Eastern Europe,,Eastern Europe
3,Europe,Floods/TC,Romania,ROU,FL,Flood,INFORM risk-score API,0.8,October,Very Low,3,0,0.8,0.0,0.0,Eastern Europe,,Eastern Europe
3,Europe,Floods/TC,Finland,FIN,FL,Flood,INFORM risk-score API,0.1,October,Very Low,3,0,0.1,0.1,0.1,Northern Europe,,Northern Europe
3,Europe,Floods/TC,Iceland,ISL,FL,Flood,INFORM risk-score API,0.1,October,Very Low,3,0,0.1,0.1,0.1,Northern Europe,,Northern Europe
3,Europe,Floods/TC,Liechtenstein,LIE,FL,Flood,INFORM risk-score API,0.1,October,Very Low,3,0,0.1,0.1,0.1,Western Europe,,Western Europe
3,Europe,Floods/TC,Malta,MLT,FL,Flood,INFORM risk-score API,0.1,October,Very Low,3,0,0.1,0.1,0.1,Southern Europe,,Southern Europe
3,Europe,Floods/TC,Norway,NOR,FL,Flood,INFORM risk-score API,0.1,October,Very Low,3,0,0.1,0.1,0.1,Northern Europe,,Northern Europe
3,Europe,Floods/TC,Armenia,ARM,FL,Flood,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
3,Europe,Floods/TC,Austria,AUT,FL,Flood,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Western Europe,,Western Europe
3,Europe,Floods/TC,Azerbaijan,AZE,FL,Flood,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
3,Europe,Floods/TC,Belarus,BLR,FL,Flood,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Eastern Europe,,Eastern Europe
3,Europe,Floods/TC,Cyprus,CYP,FL,Flood,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
3,Europe,Floods/TC,Czech Republic,CZE,FL,Flood,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Eastern Europe,,Eastern Europe
3,Europe,Floods/TC,Denmark,DNK,FL,Flood,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Northern Europe,,Northern Europe
3,Europe,Floods/TC,Estonia,EST,FL,Flood,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Northern Europe,,Northern Europe
3,Europe,Floods/TC,Georgia,GEO,FL,Flood,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
3,Europe,Floods/TC,Germany,DEU,FL,Flood,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Western Europe,,Western Europe
3,Europe,Floods/TC,Hungary,HUN,FL,Flood,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Eastern Europe,,Eastern Europe
3,Europe,Floods/TC,Israel,ISR,FL,Flood,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
3,Europe,Floods/TC,Kazakhstan,KAZ,FL,Flood,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Central Asia,,Central Asia
3,Europe,Floods/TC,Kyrgyzstan,KGZ,FL,Flood,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Central Asia,,Central Asia
3,Europe,Floods/TC,Latvia,LVA,FL,Flood,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Northern Europe,,Northern Europe
3,Europe,Floods/TC,Lithuania,LTU,FL,Flood,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Northern Europe,,Northern Europe
3,Europe,Floods/TC,Luxembourg,LUX,FL,Flood,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Western Europe,,Western Europe
3,Europe,Floods/TC,"Moldova, Republic of",MDA,FL,Flood,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Eastern Europe,,Eastern Europe
3,Europe,Floods/TC,Netherlands,NLD,FL,Flood,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Western Europe,,Western Europe
3,Europe,Floods/TC,North Macedonia,MKD,FL,Flood,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Southern Europe,,Southern Europe
3,Europe,Floods/TC,Poland,POL,FL,Flood,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Eastern Europe,,Eastern Europe
3,Europe,Floods/TC,Slovakia,SVK,FL,Flood,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Eastern Europe,,Eastern Europe
3,Europe,Floods/TC,Sweden,SWE,FL,Flood,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Northern Europe,,Northern Europe
3,Europe,Floods/TC,Switzerland,CHE,FL,Flood,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Western Europe,,Western Europe
3,Europe,Floods/TC,Tajikistan,TJK,FL,Flood,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Central Asia,,Central Asia
3,Europe,Floods/TC,Turkmenistan,TKM,FL,Flood,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Central Asia,,Central Asia
3,Europe,Floods/TC,Uzbekistan,UZB,FL,Flood,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Central Asia,,Central Asia
3,Europe,Floods/TC,Russian Federation,RUS,TC,Tropical Cyclone,INFORM risk-score API,2.5,October,Low,1,0,2.5,1.3,0.6,Eastern Europe,,Eastern Europe
3,Europe,Floods/TC,Portugal,PRT,TC,Tropical Cyclone,INFORM risk-score API,0.2,October,Very Low,3,0,0.2,0.1,0.0,Southern Europe,,Southern Europe
3,Europe,Floods/TC,Albania,ALB,TC,Tropical Cyclone,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Southern Europe,,Southern Europe
3,Europe,Floods/TC,Armenia,ARM,TC,Tropical Cyclone,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
3,Europe,Floods/TC,Austria,AUT,TC,Tropical Cyclone,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Western Europe,,Western Europe
3,Europe,Floods/TC,Azerbaijan,AZE,TC,Tropical Cyclone,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
3,Europe,Floods/TC,Belarus,BLR,TC,Tropical Cyclone,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Eastern Europe,,Eastern Europe
3,Europe,Floods/TC,Belgium,BEL,TC,Tropical Cyclone,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Western Europe,,Western Europe
3,Europe,Floods/TC,Bosnia and Herzegovina,BIH,TC,Tropical Cyclone,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Southern Europe,,Southern Europe
3,Europe,Floods/TC,Bulgaria,BGR,TC,Tropical Cyclone,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Eastern Europe,,Eastern Europe
3,Europe,Floods/TC,Croatia,HRV,TC,Tropical Cyclone,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Southern Europe,,Southern Europe
3,Europe,Floods/TC,Cyprus,CYP,TC,Tropical Cyclone,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
3,Europe,Floods/TC,Czech Republic,CZE,TC,Tropical Cyclone,INFORM risk-score API,0.0,October,Very Low,3,0,0.0,0.0,0.0,Eastern Europe,,Eastern Europe
